"Statistic","Month","Agricultural Product","UNIT","VALUE"
"Agricultural Input and Output Price Indices","2012M04","Eggs","Base 2010 = 100","109.319"
"Agricultural Input and Output Price Indices","2012M04","Wool","Base 2010 = 100","183.459"
"Agricultural Input and Output Price Indices","2012M04","Agricultural input price index","Base 2010 = 100","114.195"
"Agricultural Input and Output Price Indices","2012M04","Seeds","Base 2010 = 100","120.507"
"Agricultural Input and Output Price Indices","2012M04","Energy","Base 2010 = 100","127.891"
"Agricultural Input and Output Price Indices","2012M04","Electricity","Base 2010 = 100","115.751"
"Agricultural Input and Output Price Indices","2012M04","Motor fuel","Base 2010 = 100","132.238"
"Agricultural Input and Output Price Indices","2012M04","Lubricants","Base 2010 = 100","104.483"
"Agricultural Input and Output Price Indices","2012M04","Fertilisers","Base 2010 = 100","127.691"
"Agricultural Input and Output Price Indices","2012M04","Straight fertilisers","Base 2010 = 100","132.738"
"Agricultural Input and Output Price Indices","2012M04","Compound fertilisers","Base 2010 = 100","125.731"
"Agricultural Input and Output Price Indices","2012M04","PK fertilisers","Base 2010 = 100","115.799"
"Agricultural Input and Output Price Indices","2012M04","NPK fertilisers","Base 2010 = 100","125.954"
"Agricultural Input and Output Price Indices","2012M04","Other fertilisers","Base 2010 = 100","98.784"
"Agricultural Input and Output Price Indices","2012M04","Plant protection products","Base 2010 = 100","98.064"
"Agricultural Input and Output Price Indices","2012M04","Veterinary expenses","Base 2010 = 100","100.303"
"Agricultural Input and Output Price Indices","2012M04","Feeding stuffs","Base 2010 = 100","118.178"
"Agricultural Input and Output Price Indices","2012M04","Straight feeding stuffs","Base 2010 = 100","125.851"
"Agricultural Input and Output Price Indices","2012M04","Compound feeding stuffs","Base 2010 = 100","117.354"
"Agricultural Input and Output Price Indices","2012M04","Compound feeding stuffs for calves","Base 2010 = 100","117.167"
"Agricultural Input and Output Price Indices","2012M04","Compound feeding stuffs for cattle excluding calves","Base 2010 = 100","117.007"
"Agricultural Input and Output Price Indices","2012M04","Compound feeding stuffs for pigs","Base 2010 = 100","121.778"
"Agricultural Input and Output Price Indices","2012M04","Compound feeding stuffs for poultry","Base 2010 = 100","114.087"
"Agricultural Input and Output Price Indices","2012M04","Other compound feeding stuffs","Base 2010 = 100","118.253"
"Agricultural Input and Output Price Indices","2012M04","Maintenance of materials and buildings","Base 2010 = 100","98.718"
"Agricultural Input and Output Price Indices","2012M04","Other goods and services","Base 2010 = 100","100.495"
"Agricultural Input and Output Price Indices","2012M05","Agricultural output price index","Base 2010 = 100","118.792"
"Agricultural Input and Output Price Indices","2012M05","Crop output","Base 2010 = 100","110.859"
"Agricultural Input and Output Price Indices","2012M05","Cereals including seeds","Base 2010 = 100","136.049"
"Agricultural Input and Output Price Indices","2012M05","Vegetables","Base 2010 = 100","103.24"
"Agricultural Input and Output Price Indices","2012M05","Potatoes including seeds","Base 2010 = 100","61.03"
"Agricultural Input and Output Price Indices","2012M05","Animal output","Base 2010 = 100","119.826"
"Agricultural Input and Output Price Indices","2012M05","Animals","Base 2010 = 100","134.158"
"Agricultural Input and Output Price Indices","2012M05","Cattle","Base 2010 = 100","141.711"
"Agricultural Input and Output Price Indices","2012M05","Cattle excluding calves","Base 2010 = 100","141.052"
"Agricultural Input and Output Price Indices","2012M05","Calves","Base 2010 = 100","191.35"
"Agricultural Input and Output Price Indices","2012M05","Pigs","Base 2010 = 100","118.018"
"Agricultural Input and Output Price Indices","2012M05","Sheep","Base 2010 = 100","106.75"
"Agricultural Input and Output Price Indices","2012M05","Poultry","Base 2010 = 100","115.915"
"Agricultural Input and Output Price Indices","2012M05","Animal products","Base 2010 = 100","98.089"
"Agricultural Input and Output Price Indices","2012M05","Milk","Base 2010 = 100","97.51"
"Agricultural Input and Output Price Indices","2012M05","Eggs","Base 2010 = 100","112.42"
"Agricultural Input and Output Price Indices","2012M05","Wool","Base 2010 = 100","144.489"
"Agricultural Input and Output Price Indices","2012M05","Agricultural input price index","Base 2010 = 100","115.074"
"Agricultural Input and Output Price Indices","2012M05","Seeds","Base 2010 = 100","120.507"
"Agricultural Input and Output Price Indices","2012M05","Energy","Base 2010 = 100","127.429"
"Agricultural Input and Output Price Indices","2012M05","Electricity","Base 2010 = 100","117.908"
"Agricultural Input and Output Price Indices","2012M05","Motor fuel","Base 2010 = 100","131.048"
"Agricultural Input and Output Price Indices","2012M05","Lubricants","Base 2010 = 100","104.603"
"Agricultural Input and Output Price Indices","2012M05","Fertilisers","Base 2010 = 100","127.402"
"Agricultural Input and Output Price Indices","2012M05","Straight fertilisers","Base 2010 = 100","132.409"
"Agricultural Input and Output Price Indices","2012M05","Compound fertilisers","Base 2010 = 100","125.408"
"Agricultural Input and Output Price Indices","2012M05","PK fertilisers","Base 2010 = 100","115.799"
"Agricultural Input and Output Price Indices","2012M05","NPK fertilisers","Base 2010 = 100","125.624"
"Agricultural Input and Output Price Indices","2012M05","Other fertilisers","Base 2010 = 100","99.345"
"Agricultural Input and Output Price Indices","2012M05","Plant protection products","Base 2010 = 100","97.938"
"Agricultural Input and Output Price Indices","2012M05","Veterinary expenses","Base 2010 = 100","100.303"
"Agricultural Input and Output Price Indices","2012M05","Feeding stuffs","Base 2010 = 100","120.783"
"Agricultural Input and Output Price Indices","2012M05","Straight feeding stuffs","Base 2010 = 100","129.489"
"Agricultural Input and Output Price Indices","2012M05","Compound feeding stuffs","Base 2010 = 100","119.848"
"Agricultural Input and Output Price Indices","2012M05","Compound feeding stuffs for calves","Base 2010 = 100","120.403"
"Agricultural Input and Output Price Indices","2012M05","Compound feeding stuffs for cattle excluding calves","Base 2010 = 100","120.103"
"Agricultural Input and Output Price Indices","2012M05","Compound feeding stuffs for pigs","Base 2010 = 100","123.839"
"Agricultural Input and Output Price Indices","2012M05","Compound feeding stuffs for poultry","Base 2010 = 100","114.958"
"Agricultural Input and Output Price Indices","2012M05","Other compound feeding stuffs","Base 2010 = 100","121.892"
"Agricultural Input and Output Price Indices","2012M05","Maintenance of materials and buildings","Base 2010 = 100","99.128"
"Agricultural Input and Output Price Indices","2012M05","Other goods and services","Base 2010 = 100","100.491"
"Agricultural Input and Output Price Indices","2012M06","Agricultural output price index","Base 2010 = 100","120.084"
"Agricultural Input and Output Price Indices","2012M06","Crop output","Base 2010 = 100","116.507"
"Agricultural Input and Output Price Indices","2012M06","Cereals including seeds","Base 2010 = 100","136.049"
"Agricultural Input and Output Price Indices","2012M06","Vegetables","Base 2010 = 100","103.88"
"Agricultural Input and Output Price Indices","2012M06","Potatoes including seeds","Base 2010 = 100","93.05"
"Agricultural Input and Output Price Indices","2012M06","Animal output","Base 2010 = 100","120.55"
"Agricultural Input and Output Price Indices","2012M06","Animals","Base 2010 = 100","135.465"
"Agricultural Input and Output Price Indices","2012M06","Cattle","Base 2010 = 100","143.333"
"Agricultural Input and Output Price Indices","2012M06","Cattle excluding calves","Base 2010 = 100","142.477"
"Agricultural Input and Output Price Indices","2012M06","Calves","Base 2010 = 100","207.8"
"Agricultural Input and Output Price Indices","2012M06","Pigs","Base 2010 = 100","119.227"
"Agricultural Input and Output Price Indices","2012M06","Sheep","Base 2010 = 100","106.41"
"Agricultural Input and Output Price Indices","2012M06","Poultry","Base 2010 = 100","115.565"
"Agricultural Input and Output Price Indices","2012M06","Animal products","Base 2010 = 100","97.932"
"Agricultural Input and Output Price Indices","2012M06","Milk","Base 2010 = 100","97.344"
"Agricultural Input and Output Price Indices","2012M06","Eggs","Base 2010 = 100","112.563"
"Agricultural Input and Output Price Indices","2012M06","Wool","Base 2010 = 100","144.489"
"Agricultural Input and Output Price Indices","2012M06","Agricultural input price index","Base 2010 = 100","115.133"
"Agricultural Input and Output Price Indices","2012M06","Seeds","Base 2010 = 100","120.507"
"Agricultural Input and Output Price Indices","2012M06","Energy","Base 2010 = 100","123.873"
"Agricultural Input and Output Price Indices","2012M06","Electricity","Base 2010 = 100","117.908"
"Agricultural Input and Output Price Indices","2012M06","Motor fuel","Base 2010 = 100","126.365"
"Agricultural Input and Output Price Indices","2012M06","Lubricants","Base 2010 = 100","104.794"
"Agricultural Input and Output Price Indices","2012M06","Fertilisers","Base 2010 = 100","126.891"
"Agricultural Input and Output Price Indices","2012M06","Straight fertilisers","Base 2010 = 100","131.652"
"Agricultural Input and Output Price Indices","2012M06","Compound fertilisers","Base 2010 = 100","125.064"
"Agricultural Input and Output Price Indices","2012M06","PK fertilisers","Base 2010 = 100","115.799"
"Agricultural Input and Output Price Indices","2012M06","NPK fertilisers","Base 2010 = 100","125.272"
"Agricultural Input and Output Price Indices","2012M06","Other fertilisers","Base 2010 = 100","99.345"
"Agricultural Input and Output Price Indices","2012M06","Plant protection products","Base 2010 = 100","97.945"
"Agricultural Input and Output Price Indices","2012M06","Veterinary expenses","Base 2010 = 100","100.303"
"Agricultural Input and Output Price Indices","2012M06","Feeding stuffs","Base 2010 = 100","122.495"
"Agricultural Input and Output Price Indices","2012M06","Straight feeding stuffs","Base 2010 = 100","132.101"
"Agricultural Input and Output Price Indices","2012M06","Compound feeding stuffs","Base 2010 = 100","121.463"
"Agricultural Input and Output Price Indices","2012M06","Compound feeding stuffs for calves","Base 2010 = 100","121.597"
"Agricultural Input and Output Price Indices","2012M06","Compound feeding stuffs for cattle excluding calves","Base 2010 = 100","122.025"
"Agricultural Input and Output Price Indices","2012M06","Compound feeding stuffs for pigs","Base 2010 = 100","124.782"
"Agricultural Input and Output Price Indices","2012M06","Compound feeding stuffs for poultry","Base 2010 = 100","116.682"
"Agricultural Input and Output Price Indices","2012M06","Other compound feeding stuffs","Base 2010 = 100","122.718"
"Agricultural Input and Output Price Indices","2012M06","Maintenance of materials and buildings","Base 2010 = 100","98.984"
"Agricultural Input and Output Price Indices","2012M06","Other goods and services","Base 2010 = 100","100.407"
"Agricultural Input and Output Price Indices","2012M07","Agricultural output price index","Base 2010 = 100","119.951"
"Agricultural Input and Output Price Indices","2012M07","Crop output","Base 2010 = 100","131.244"
"Agricultural Input and Output Price Indices","2012M07","Cereals including seeds","Base 2010 = 100","136.049"
"Agricultural Input and Output Price Indices","2012M07","Vegetables","Base 2010 = 100","105.53"
"Agricultural Input and Output Price Indices","2012M07","Potatoes including seeds","Base 2010 = 100","176.63"
"Agricultural Input and Output Price Indices","2012M07","Animal output","Base 2010 = 100","118.479"
"Agricultural Input and Output Price Indices","2012M07","Animals","Base 2010 = 100","132.167"
"Agricultural Input and Output Price Indices","2012M07","Cattle","Base 2010 = 100","139.026"
"Agricultural Input and Output Price Indices","2012M07","Cattle excluding calves","Base 2010 = 100","138.157"
"Agricultural Input and Output Price Indices","2012M07","Calves","Base 2010 = 100","204.4"
"Agricultural Input and Output Price Indices","2012M07","Pigs","Base 2010 = 100","119.454"
"Agricultural Input and Output Price Indices","2012M07","Sheep","Base 2010 = 100","104.9"
"Agricultural Input and Output Price Indices","2012M07","Poultry","Base 2010 = 100","113.567"
"Agricultural Input and Output Price Indices","2012M07","Animal products","Base 2010 = 100","97.721"
