"Statistic","Month","Agricultural Product","UNIT","VALUE"
"Agricultural Input and Output Prices Indices","2004M01","Sheep (Output)","Base 2000=100","114.206"
"Agricultural Input and Output Prices Indices","2004M01","Pigs (Output)","Base 2000=100","94.871"
"Agricultural Input and Output Prices Indices","2004M01","Poultry (Output)","Base 2000=100","109.927"
"Agricultural Input and Output Prices Indices","2004M01","Total Crop Products (Output)","Base 2000=100","105.113"
"Agricultural Input and Output Prices Indices","2004M01","Cereals (Output)","Base 2000=100","108.966"
"Agricultural Input and Output Prices Indices","2004M01","Sugarbeet (Output)","Base 2000=100","103.78"
"Agricultural Input and Output Prices Indices","2004M01","Potatoes (Output)","Base 2000=100","91.15"
"Agricultural Input and Output Prices Indices","2004M01","Vegetables (Output)","Base 2000=100","106.16"
"Agricultural Input and Output Prices Indices","2004M01","Total Index (Input)","Base 2000=100","111.298"
"Agricultural Input and Output Prices Indices","2004M01","All Feeding Stuffs","Base 2000=100","110.182"
"Agricultural Input and Output Prices Indices","2004M01","Straight Feeding Stuffs (Input)","Base 2000=100","108.797"
"Agricultural Input and Output Prices Indices","2004M01","Compound Feeding Stuffs - Calf (Input)","Base 2000=100","110.953"
"Agricultural Input and Output Prices Indices","2004M01","Compound Feeding Stuffs - Cattle (Input)","Base 2000=100","111.656"
"Agricultural Input and Output Prices Indices","2004M01","Compound Feeding Stuffs - Pig (Input)","Base 2000=100","108.158"
"Agricultural Input and Output Prices Indices","2004M01","Compound Feeding Stuffs - Poultry (Input)","Base 2000=100","109.13"
"Agricultural Input and Output Prices Indices","2004M01","All Fertilisers  (Input)","Base 2000=100","118.578"
"Agricultural Input and Output Prices Indices","2004M01","Straight Fertilisers  (Input)","Base 2000=100","126.486"
"Agricultural Input and Output Prices Indices","2004M01","Compound Fertilisers - N.P.K. (Input)","Base 2000=100","115.522"
"Agricultural Input and Output Prices Indices","2004M01","Compound Fertilisers - P.K. (Input)","Base 2000=100","106.906"
"Agricultural Input and Output Prices Indices","2004M01","All Energy (Input)","Base 2000=100","104.192"
"Agricultural Input and Output Prices Indices","2004M01","Energy - Motor Fuels  (Input)","Base 2000=100","100.067"
"Agricultural Input and Output Prices Indices","2004M01","Energy - Electricity  (Input)","Base 2000=100","123.14"
"Agricultural Input and Output Prices Indices","2004M01","Other Products  (Input)","Base 2000=100","114.887"
"Agricultural Input and Output Prices Indices","2004M01","Seeds  (Input)","Base 2000=100","116.349"
"Agricultural Input and Output Prices Indices","2004M01","Plant Protection Products (Input)","Base 2000=100","101.565"
"Agricultural Input and Output Prices Indices","2004M01","Veterinary Expenses (Including A.I.) (Input)","Base 2000=100","113.563"
"Agricultural Input and Output Prices Indices","2004M02","Total Index (Output)","Base 2000=100","103.329"
"Agricultural Input and Output Prices Indices","2004M02","Total Livestock and Livestock Products (Output)","Base 2000=100","103.123"
"Agricultural Input and Output Prices Indices","2004M02","Total Livestock Products (Output)","Base 2000=100","98.118"
"Agricultural Input and Output Prices Indices","2004M02","Milk (Output)","Base 2000=100","97.982"
"Agricultural Input and Output Prices Indices","2004M02","Total Livestock (Output)","Base 2000=100","106.668"
"Agricultural Input and Output Prices Indices","2004M02","Total Cattle (Output)","Base 2000=100","104.398"
"Agricultural Input and Output Prices Indices","2004M02","Finished Cattle (Output)","Base 2000=100","103.111"
"Agricultural Input and Output Prices Indices","2004M02","Cows for Slaughter (Output)","Base 2000=100","103.598"
"Agricultural Input and Output Prices Indices","2004M02","Store Cattle (Output)","Base 2000=100","115.133"
"Agricultural Input and Output Prices Indices","2004M02","Sheep (Output)","Base 2000=100","126.216"
"Agricultural Input and Output Prices Indices","2004M02","Pigs (Output)","Base 2000=100","99.031"
"Agricultural Input and Output Prices Indices","2004M02","Poultry (Output)","Base 2000=100","111.474"
"Agricultural Input and Output Prices Indices","2004M02","Total Crop Products (Output)","Base 2000=100","104.566"
"Agricultural Input and Output Prices Indices","2004M02","Cereals (Output)","Base 2000=100","108.966"
"Agricultural Input and Output Prices Indices","2004M02","Sugarbeet (Output)","Base 2000=100","103.78"
"Agricultural Input and Output Prices Indices","2004M02","Potatoes (Output)","Base 2000=100","88.566"
"Agricultural Input and Output Prices Indices","2004M02","Vegetables (Output)","Base 2000=100","107.03"
"Agricultural Input and Output Prices Indices","2004M02","Total Index (Input)","Base 2000=100","111.634"
"Agricultural Input and Output Prices Indices","2004M02","All Feeding Stuffs","Base 2000=100","110.775"
"Agricultural Input and Output Prices Indices","2004M02","Straight Feeding Stuffs (Input)","Base 2000=100","109.194"
"Agricultural Input and Output Prices Indices","2004M02","Compound Feeding Stuffs - Calf (Input)","Base 2000=100","111.36"
"Agricultural Input and Output Prices Indices","2004M02","Compound Feeding Stuffs - Cattle (Input)","Base 2000=100","112.677"
"Agricultural Input and Output Prices Indices","2004M02","Compound Feeding Stuffs - Pig (Input)","Base 2000=100","108.429"
"Agricultural Input and Output Prices Indices","2004M02","Compound Feeding Stuffs - Poultry (Input)","Base 2000=100","109.13"
"Agricultural Input and Output Prices Indices","2004M02","All Fertilisers  (Input)","Base 2000=100","118.749"
"Agricultural Input and Output Prices Indices","2004M02","Straight Fertilisers  (Input)","Base 2000=100","127.12"
"Agricultural Input and Output Prices Indices","2004M02","Compound Fertilisers - N.P.K. (Input)","Base 2000=100","115.452"
"Agricultural Input and Output Prices Indices","2004M02","Compound Fertilisers - P.K. (Input)","Base 2000=100","106.66"
"Agricultural Input and Output Prices Indices","2004M02","All Energy (Input)","Base 2000=100","103.781"
"Agricultural Input and Output Prices Indices","2004M02","Energy - Motor Fuels  (Input)","Base 2000=100","99.594"
"Agricultural Input and Output Prices Indices","2004M02","Energy - Electricity  (Input)","Base 2000=100","123.14"
"Agricultural Input and Output Prices Indices","2004M02","Other Products  (Input)","Base 2000=100","115.854"
"Agricultural Input and Output Prices Indices","2004M02","Seeds  (Input)","Base 2000=100","116.349"
"Agricultural Input and Output Prices Indices","2004M02","Plant Protection Products (Input)","Base 2000=100","101.565"
"Agricultural Input and Output Prices Indices","2004M02","Veterinary Expenses (Including A.I.) (Input)","Base 2000=100","113.563"
"Agricultural Input and Output Prices Indices","2004M03","Total Index (Output)","Base 2000=100","104.246"
"Agricultural Input and Output Prices Indices","2004M03","Total Livestock and Livestock Products (Output)","Base 2000=100","104.022"
"Agricultural Input and Output Prices Indices","2004M03","Total Livestock Products (Output)","Base 2000=100","97.402"
"Agricultural Input and Output Prices Indices","2004M03","Milk (Output)","Base 2000=100","97.192"
"Agricultural Input and Output Prices Indices","2004M03","Total Livestock (Output)","Base 2000=100","108.71"
"Agricultural Input and Output Prices Indices","2004M03","Total Cattle (Output)","Base 2000=100","104.856"
"Agricultural Input and Output Prices Indices","2004M03","Finished Cattle (Output)","Base 2000=100","103.411"
"Agricultural Input and Output Prices Indices","2004M03","Cows for Slaughter (Output)","Base 2000=100","105.28"
"Agricultural Input and Output Prices Indices","2004M03","Store Cattle (Output)","Base 2000=100","115.528"
"Agricultural Input and Output Prices Indices","2004M03","Sheep (Output)","Base 2000=100","134.151"
"Agricultural Input and Output Prices Indices","2004M03","Pigs (Output)","Base 2000=100","105.076"
"Agricultural Input and Output Prices Indices","2004M03","Poultry (Output)","Base 2000=100","110.56"
"Agricultural Input and Output Prices Indices","2004M03","Total Crop Products (Output)","Base 2000=100","105.596"
"Agricultural Input and Output Prices Indices","2004M03","Cereals (Output)","Base 2000=100","108.966"
"Agricultural Input and Output Prices Indices","2004M03","Sugarbeet (Output)","Base 2000=100","103.78"
"Agricultural Input and Output Prices Indices","2004M03","Potatoes (Output)","Base 2000=100","88.489"
"Agricultural Input and Output Prices Indices","2004M03","Vegetables (Output)","Base 2000=100","110"
"Agricultural Input and Output Prices Indices","2004M03","Total Index (Input)","Base 2000=100","111.976"
"Agricultural Input and Output Prices Indices","2004M03","All Feeding Stuffs","Base 2000=100","110.915"
"Agricultural Input and Output Prices Indices","2004M03","Straight Feeding Stuffs (Input)","Base 2000=100","110.825"
"Agricultural Input and Output Prices Indices","2004M03","Compound Feeding Stuffs - Calf (Input)","Base 2000=100","111.36"
"Agricultural Input and Output Prices Indices","2004M03","Compound Feeding Stuffs - Cattle (Input)","Base 2000=100","112.677"
"Agricultural Input and Output Prices Indices","2004M03","Compound Feeding Stuffs - Pig (Input)","Base 2000=100","108.429"
"Agricultural Input and Output Prices Indices","2004M03","Compound Feeding Stuffs - Poultry (Input)","Base 2000=100","109.014"
"Agricultural Input and Output Prices Indices","2004M03","All Fertilisers  (Input)","Base 2000=100","117.977"
"Agricultural Input and Output Prices Indices","2004M03","Straight Fertilisers  (Input)","Base 2000=100","126.363"
"Agricultural Input and Output Prices Indices","2004M03","Compound Fertilisers - N.P.K. (Input)","Base 2000=100","114.577"
"Agricultural Input and Output Prices Indices","2004M03","Compound Fertilisers - P.K. (Input)","Base 2000=100","106.367"
"Agricultural Input and Output Prices Indices","2004M03","All Energy (Input)","Base 2000=100","104.88"
"Agricultural Input and Output Prices Indices","2004M03","Energy - Motor Fuels  (Input)","Base 2000=100","100.996"
"Agricultural Input and Output Prices Indices","2004M03","Energy - Electricity  (Input)","Base 2000=100","123.14"
"Agricultural Input and Output Prices Indices","2004M03","Other Products  (Input)","Base 2000=100","116.212"
"Agricultural Input and Output Prices Indices","2004M03","Seeds  (Input)","Base 2000=100","116.349"
"Agricultural Input and Output Prices Indices","2004M03","Plant Protection Products (Input)","Base 2000=100","102.891"
"Agricultural Input and Output Prices Indices","2004M03","Veterinary Expenses (Including A.I.) (Input)","Base 2000=100","114.975"
"Agricultural Input and Output Prices Indices","2004M04","Total Index (Output)","Base 2000=100","104.348"
"Agricultural Input and Output Prices Indices","2004M04","Total Livestock and Livestock Products (Output)","Base 2000=100","103.996"
"Agricultural Input and Output Prices Indices","2004M04","Total Livestock Products (Output)","Base 2000=100","92.981"
"Agricultural Input and Output Prices Indices","2004M04","Milk (Output)","Base 2000=100","92.737"
"Agricultural Input and Output Prices Indices","2004M04","Total Livestock (Output)","Base 2000=100","111.798"
"Agricultural Input and Output Prices Indices","2004M04","Total Cattle (Output)","Base 2000=100","108.507"
"Agricultural Input and Output Prices Indices","2004M04","Finished Cattle (Output)","Base 2000=100","106.671"
"Agricultural Input and Output Prices Indices","2004M04","Cows for Slaughter (Output)","Base 2000=100","109.116"
"Agricultural Input and Output Prices Indices","2004M04","Store Cattle (Output)","Base 2000=100","119.303"
"Agricultural Input and Output Prices Indices","2004M04","Sheep (Output)","Base 2000=100","139.631"
"Agricultural Input and Output Prices Indices","2004M04","Pigs (Output)","Base 2000=100","103.226"
"Agricultural Input and Output Prices Indices","2004M04","Poultry (Output)","Base 2000=100","114.318"
"Agricultural Input and Output Prices Indices","2004M04","Total Crop Products (Output)","Base 2000=100","106.467"
"Agricultural Input and Output Prices Indices","2004M04","Cereals (Output)","Base 2000=100","108.966"
"Agricultural Input and Output Prices Indices","2004M04","Sugarbeet (Output)","Base 2000=100","103.78"
"Agricultural Input and Output Prices Indices","2004M04","Potatoes (Output)","Base 2000=100","96.86"
"Agricultural Input and Output Prices Indices","2004M04","Vegetables (Output)","Base 2000=100","109.6"
"Agricultural Input and Output Prices Indices","2004M04","Total Index (Input)","Base 2000=100","112.378"
"Agricultural Input and Output Prices Indices","2004M04","All Feeding Stuffs","Base 2000=100","110.974"
"Agricultural Input and Output Prices Indices","2004M04","Straight Feeding Stuffs (Input)","Base 2000=100","111.375"
"Agricultural Input and Output Prices Indices","2004M04","Compound Feeding Stuffs - Calf (Input)","Base 2000=100","111.895"
"Agricultural Input and Output Prices Indices","2004M04","Compound Feeding Stuffs - Cattle (Input)","Base 2000=100","112.877"
"Agricultural Input and Output Prices Indices","2004M04","Compound Feeding Stuffs - Pig (Input)","Base 2000=100","106.887"
"Agricultural Input and Output Prices Indices","2004M04","Compound Feeding Stuffs - Poultry (Input)","Base 2000=100","110.007"
"Agricultural Input and Output Prices Indices","2004M04","All Fertilisers  (Input)","Base 2000=100","116.463"
"Agricultural Input and Output Prices Indices","2004M04","Straight Fertilisers  (Input)","Base 2000=100","124.377"
