"Statistic","Month","Agricultural Product","UNIT","VALUE"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M07","Veterinary expenses","Base 2015=100","109.03"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M07","Feeding stuffs","Base 2015=100","108.27"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M07","Straight feeding stuffs","Base 2015=100","109.35"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M07","Compound feeding stuffs","Base 2015=100","108.21"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M07","Compound feeding stuffs for calves","Base 2015=100","108.83"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M07","Compound feeding stuffs for cattle excluding calves","Base 2015=100","106.84"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M07","Compound feeding stuffs for pigs","Base 2015=100","114.83"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M07","Compound feeding stuffs for poultry","Base 2015=100","105.48"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M07","Other compound feeding stuffs","Base 2015=100","106.41"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M07","Maintenance of materials and buildings","Base 2015=100","105.69"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M07","Other goods and services","Base 2015=100","105.16"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M08","Agricultural output price index","Base 2015=100","103.69"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M08","Crop output","Base 2015=100","108.78"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M08","Cereals including seeds","Base 2015=100","115.34"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M08","Fruit and Vegetables","Base 2015=100","107.76"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M08","Potatoes including seeds","Base 2015=100","95.89"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M08","Animal output","Base 2015=100","103.03"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M08","Animals","Base 2015=100","98.38"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M08","Cattle","Base 2015=100","94.36"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M08","Cattle excluding calves","Base 2015=100","94.18"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M08","Calves","Base 2015=100","127.67"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M08","Pigs","Base 2015=100","111.45"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M08","Sheep","Base 2015=100","107.19"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M08","Poultry","Base 2015=100","101.2"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M08","Animal products","Base 2015=100","110.04"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M08","Milk","Base 2015=100","110.78"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M08","Eggs","Base 2015=100","99.67"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M08","Wool","Base 2015=100","11.92"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M08","Agricultural input price index","Base 2015=100","101.73"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M08","Seeds","Base 2015=100","100.97"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M08","Energy","Base 2015=100","96.39"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M08","Electricity","Base 2015=100","103.41"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M08","Motor fuel","Base 2015=100","93.78"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M08","Lubricants","Base 2015=100","104.04"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M08","Fertilisers","Base 2015=100","79.9"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M08","Straight fertilisers","Base 2015=100","75.51"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M08","Compound fertilisers","Base 2015=100","80.83"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M08","PK fertilisers","Base 2015=100","89.64"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M08","NPK fertilisers","Base 2015=100","80.61"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M08","Other fertilisers","Base 2015=100","105.71"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M08","Plant protection products","Base 2015=100","104.11"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M08","Veterinary expenses","Base 2015=100","109.03"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M08","Feeding stuffs","Base 2015=100","108.24"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M08","Straight feeding stuffs","Base 2015=100","109.37"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M08","Compound feeding stuffs","Base 2015=100","108.18"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M08","Compound feeding stuffs for calves","Base 2015=100","108.83"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M08","Compound feeding stuffs for cattle excluding calves","Base 2015=100","107"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M08","Compound feeding stuffs for pigs","Base 2015=100","114.23"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M08","Compound feeding stuffs for poultry","Base 2015=100","105.48"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M08","Other compound feeding stuffs","Base 2015=100","106.41"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M08","Maintenance of materials and buildings","Base 2015=100","105.26"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M08","Other goods and services","Base 2015=100","105.39"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M09","Agricultural output price index","Base 2015=100","105.29"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M09","Crop output","Base 2015=100","123.24"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M09","Cereals including seeds","Base 2015=100","115.34"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M09","Fruit and Vegetables","Base 2015=100","107.51"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M09","Potatoes including seeds","Base 2015=100","180.31"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M09","Animal output","Base 2015=100","102.94"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M09","Animals","Base 2015=100","97.17"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M09","Cattle","Base 2015=100","92.9"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M09","Cattle excluding calves","Base 2015=100","92.65"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M09","Calves","Base 2015=100","138.07"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M09","Pigs","Base 2015=100","109.82"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M09","Sheep","Base 2015=100","109.67"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M09","Poultry","Base 2015=100","98.96"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M09","Animal products","Base 2015=100","111.64"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M09","Milk","Base 2015=100","112.45"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M09","Eggs","Base 2015=100","99.3"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M09","Wool","Base 2015=100","11.92"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M09","Agricultural input price index","Base 2015=100","101.44"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M09","Seeds","Base 2015=100","100.97"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M09","Energy","Base 2015=100","95.31"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M09","Electricity","Base 2015=100","103.41"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M09","Motor fuel","Base 2015=100","92.36"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M09","Lubricants","Base 2015=100","103.05"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M09","Fertilisers","Base 2015=100","79.21"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M09","Straight fertilisers","Base 2015=100","74.62"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M09","Compound fertilisers","Base 2015=100","80.22"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M09","PK fertilisers","Base 2015=100","89.22"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M09","NPK fertilisers","Base 2015=100","80"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M09","Other fertilisers","Base 2015=100","105.71"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M09","Plant protection products","Base 2015=100","104.11"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M09","Veterinary expenses","Base 2015=100","109.03"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M09","Feeding stuffs","Base 2015=100","108.08"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M09","Straight feeding stuffs","Base 2015=100","109.84"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M09","Compound feeding stuffs","Base 2015=100","107.99"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M09","Compound feeding stuffs for calves","Base 2015=100","108.37"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M09","Compound feeding stuffs for cattle excluding calves","Base 2015=100","106.67"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M09","Compound feeding stuffs for pigs","Base 2015=100","114.23"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M09","Compound feeding stuffs for poultry","Base 2015=100","105.48"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M09","Other compound feeding stuffs","Base 2015=100","106.46"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M09","Maintenance of materials and buildings","Base 2015=100","105.27"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M09","Other goods and services","Base 2015=100","105.33"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M10","Agricultural output price index","Base 2015=100","105.11"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M10","Crop output","Base 2015=100","117.88"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M10","Cereals including seeds","Base 2015=100","115.34"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M10","Fruit and Vegetables","Base 2015=100","108.91"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M10","Potatoes including seeds","Base 2015=100","145.8"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M10","Animal output","Base 2015=100","103.44"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M10","Animals","Base 2015=100","96.79"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M10","Cattle","Base 2015=100","92.47"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M10","Cattle excluding calves","Base 2015=100","92.22"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M10","Calves","Base 2015=100","137.57"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M10","Pigs","Base 2015=100","109.92"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M10","Sheep","Base 2015=100","107.79"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M10","Poultry","Base 2015=100","100.26"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M10","Animal products","Base 2015=100","113.47"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M10","Milk","Base 2015=100","114.34"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M10","Eggs","Base 2015=100","99.3"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M10","Wool","Base 2015=100","11.92"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M10","Agricultural input price index","Base 2015=100","101.71"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M10","Seeds","Base 2015=100","100.86"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M10","Energy","Base 2015=100","96.33"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M10","Electricity","Base 2015=100","110.05"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M10","Motor fuel","Base 2015=100","91.57"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M10","Lubricants","Base 2015=100","103.98"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M10","Fertilisers","Base 2015=100","79.25"
